"ID";"EnergySourcesAndTechniques";"EnergyApplication";"Periods";"FinalConsumption_1";"FinalConsumptionRelative_2"
"1591";"E006594 ";"E006608 ";"2017JJ00";"7127";"0.34"
"1592";"E006594 ";"E006608 ";"2018JJ00";"8114";"0.38"
"1593";"E006594 ";"E006608 ";"2019JJ00";"10279";"0.49"
"1594";"E006594 ";"E006608 ";"2020JJ00";"11282";"0.58"
"1595";"E006594 ";"E006608 ";"2021JJ00";"11847";"0.59"
"1596";"E006594 ";"E006608 ";"2022JJ00";"12783";"0.69"
"1597";"E006594 ";"E006608 ";"2023JJ00";"13455";"0.75"
"1598";"E006594 ";"E007028 ";"1990JJ00";;
"1599";"E006594 ";"E007028 ";"1991JJ00";;
"1600";"E006594 ";"E007028 ";"1992JJ00";;
"1601";"E006594 ";"E007028 ";"1993JJ00";;
"1602";"E006594 ";"E007028 ";"1994JJ00";;
"1603";"E006594 ";"E007028 ";"1995JJ00";;
"1604";"E006594 ";"E007028 ";"1996JJ00";;
"1605";"E006594 ";"E007028 ";"1997JJ00";;
"1606";"E006594 ";"E007028 ";"1998JJ00";;
"1607";"E006594 ";"E007028 ";"1999JJ00";;
"1608";"E006594 ";"E007028 ";"2000JJ00";;
"1609";"E006594 ";"E007028 ";"2001JJ00";;
"1610";"E006594 ";"E007028 ";"2002JJ00";;
"1611";"E006594 ";"E007028 ";"2003JJ00";;
"1612";"E006594 ";"E007028 ";"2004JJ00";;
"1613";"E006594 ";"E007028 ";"2005JJ00";;
"1614";"E006594 ";"E007028 ";"2006JJ00";;
"1615";"E006594 ";"E007028 ";"2007JJ00";;
"1616";"E006594 ";"E007028 ";"2008JJ00";;
"1617";"E006594 ";"E007028 ";"2009JJ00";;
"1618";"E006594 ";"E007028 ";"2010JJ00";;
"1619";"E006594 ";"E007028 ";"2011JJ00";;
"1620";"E006594 ";"E007028 ";"2012JJ00";;
"1621";"E006594 ";"E007028 ";"2013JJ00";;
"1622";"E006594 ";"E007028 ";"2014JJ00";;
"1623";"E006594 ";"E007028 ";"2015JJ00";;
"1624";"E006594 ";"E007028 ";"2016JJ00";;
"1625";"E006594 ";"E007028 ";"2017JJ00";;
"1626";"E006594 ";"E007028 ";"2018JJ00";;
"1627";"E006594 ";"E007028 ";"2019JJ00";;
"1628";"E006594 ";"E007028 ";"2020JJ00";;
"1629";"E006594 ";"E007028 ";"2021JJ00";;
"1630";"E006594 ";"E007028 ";"2022JJ00";;
"1631";"E006594 ";"E007028 ";"2023JJ00";;
"1632";"E006595 ";"E007022 ";"1990JJ00";;
"1633";"E006595 ";"E007022 ";"1991JJ00";;
"1634";"E006595 ";"E007022 ";"1992JJ00";;
"1635";"E006595 ";"E007022 ";"1993JJ00";;
"1636";"E006595 ";"E007022 ";"1994JJ00";;
"1637";"E006595 ";"E007022 ";"1995JJ00";;
"1638";"E006595 ";"E007022 ";"1996JJ00";;
"1639";"E006595 ";"E007022 ";"1997JJ00";;
"1640";"E006595 ";"E007022 ";"1998JJ00";;
"1641";"E006595 ";"E007022 ";"1999JJ00";;
"1642";"E006595 ";"E007022 ";"2000JJ00";;
"1643";"E006595 ";"E007022 ";"2001JJ00";;
"1644";"E006595 ";"E007022 ";"2002JJ00";;
"1645";"E006595 ";"E007022 ";"2003JJ00";;
"1646";"E006595 ";"E007022 ";"2004JJ00";;
"1647";"E006595 ";"E007022 ";"2005JJ00";;
"1648";"E006595 ";"E007022 ";"2006JJ00";;
"1649";"E006595 ";"E007022 ";"2007JJ00";;
"1650";"E006595 ";"E007022 ";"2008JJ00";"96";"0"
"1651";"E006595 ";"E007022 ";"2009JJ00";"142";"0.01"
"1652";"E006595 ";"E007022 ";"2010JJ00";"318";"0.01"
"1653";"E006595 ";"E007022 ";"2011JJ00";"316";"0.01"
"1654";"E006595 ";"E007022 ";"2012JJ00";"495";"0.02"
"1655";"E006595 ";"E007022 ";"2013JJ00";"993";"0.05"
"1656";"E006595 ";"E007022 ";"2014JJ00";"1502";"0.07"
"1657";"E006595 ";"E007022 ";"2015JJ00";"2448";"0.12"
"1658";"E006595 ";"E007022 ";"2016JJ00";"2844";"0.14"
"1659";"E006595 ";"E007022 ";"2017JJ00";"3047";"0.14"
"1660";"E006595 ";"E007022 ";"2018JJ00";"3731";"0.18"
"1661";"E006595 ";"E007022 ";"2019JJ00";"5563";"0.27"
"1662";"E006595 ";"E007022 ";"2020JJ00";"6185";"0.32"
"1663";"E006595 ";"E007022 ";"2021JJ00";"6327";"0.32"
"1664";"E006595 ";"E007022 ";"2022JJ00";"6798";"0.37"
"1665";"E006595 ";"E007022 ";"2023JJ00";"6798";"0.38"
"1666";"E006595 ";"E006607 ";"1990JJ00";;
"1667";"E006595 ";"E006607 ";"1991JJ00";;
"1668";"E006595 ";"E006607 ";"1992JJ00";;
"1669";"E006595 ";"E006607 ";"1993JJ00";;
"1670";"E006595 ";"E006607 ";"1994JJ00";;
"1671";"E006595 ";"E006607 ";"1995JJ00";;
"1672";"E006595 ";"E006607 ";"1996JJ00";;
"1673";"E006595 ";"E006607 ";"1997JJ00";;
"1674";"E006595 ";"E006607 ";"1998JJ00";;
"1675";"E006595 ";"E006607 ";"1999JJ00";;
"1676";"E006595 ";"E006607 ";"2000JJ00";;
"1677";"E006595 ";"E006607 ";"2001JJ00";;
"1678";"E006595 ";"E006607 ";"2002JJ00";;
"1679";"E006595 ";"E006607 ";"2003JJ00";;
"1680";"E006595 ";"E006607 ";"2004JJ00";;
"1681";"E006595 ";"E006607 ";"2005JJ00";;
"1682";"E006595 ";"E006607 ";"2006JJ00";;
"1683";"E006595 ";"E006607 ";"2007JJ00";;
"1684";"E006595 ";"E006607 ";"2008JJ00";;
"1685";"E006595 ";"E006607 ";"2009JJ00";;
"1686";"E006595 ";"E006607 ";"2010JJ00";;
"1687";"E006595 ";"E006607 ";"2011JJ00";;
"1688";"E006595 ";"E006607 ";"2012JJ00";;
"1689";"E006595 ";"E006607 ";"2013JJ00";;
"1690";"E006595 ";"E006607 ";"2014JJ00";;
"1691";"E006595 ";"E006607 ";"2015JJ00";;
"1692";"E006595 ";"E006607 ";"2016JJ00";;
"1693";"E006595 ";"E006607 ";"2017JJ00";;
"1694";"E006595 ";"E006607 ";"2018JJ00";;
"1695";"E006595 ";"E006607 ";"2019JJ00";;
"1696";"E006595 ";"E006607 ";"2020JJ00";;
"1697";"E006595 ";"E006607 ";"2021JJ00";;
"1698";"E006595 ";"E006607 ";"2022JJ00";;
"1699";"E006595 ";"E006607 ";"2023JJ00";;
"1700";"E006595 ";"E006608 ";"1990JJ00";;
"1701";"E006595 ";"E006608 ";"1991JJ00";;
"1702";"E006595 ";"E006608 ";"1992JJ00";;
"1703";"E006595 ";"E006608 ";"1993JJ00";;
"1704";"E006595 ";"E006608 ";"1994JJ00";;
"1705";"E006595 ";"E006608 ";"1995JJ00";;
"1706";"E006595 ";"E006608 ";"1996JJ00";;
"1707";"E006595 ";"E006608 ";"1997JJ00";;
"1708";"E006595 ";"E006608 ";"1998JJ00";;
"1709";"E006595 ";"E006608 ";"1999JJ00";;
"1710";"E006595 ";"E006608 ";"2000JJ00";;
"1711";"E006595 ";"E006608 ";"2001JJ00";;
"1712";"E006595 ";"E006608 ";"2002JJ00";;
"1713";"E006595 ";"E006608 ";"2003JJ00";;
"1714";"E006595 ";"E006608 ";"2004JJ00";;
"1715";"E006595 ";"E006608 ";"2005JJ00";;
"1716";"E006595 ";"E006608 ";"2006JJ00";;
"1717";"E006595 ";"E006608 ";"2007JJ00";;
"1718";"E006595 ";"E006608 ";"2008JJ00";"96";"0"
"1719";"E006595 ";"E006608 ";"2009JJ00";"142";"0.01"
"1720";"E006595 ";"E006608 ";"2010JJ00";"318";"0.01"
"1721";"E006595 ";"E006608 ";"2011JJ00";"316";"0.01"
"1722";"E006595 ";"E006608 ";"2012JJ00";"495";"0.02"
"1723";"E006595 ";"E006608 ";"2013JJ00";"993";"0.05"
"1724";"E006595 ";"E006608 ";"2014JJ00";"1502";"0.07"
"1725";"E006595 ";"E006608 ";"2015JJ00";"2448";"0.12"
"1726";"E006595 ";"E006608 ";"2016JJ00";"2844";"0.14"
"1727";"E006595 ";"E006608 ";"2017JJ00";"3047";"0.14"
"1728";"E006595 ";"E006608 ";"2018JJ00";"3731";"0.18"
"1729";"E006595 ";"E006608 ";"2019JJ00";"5563";"0.27"
"1730";"E006595 ";"E006608 ";"2020JJ00";"6185";"0.32"
"1731";"E006595 ";"E006608 ";"2021JJ00";"6327";"0.32"
"1732";"E006595 ";"E006608 ";"2022JJ00";"6798";"0.37"
"1733";"E006595 ";"E006608 ";"2023JJ00";"6798";"0.38"
"1734";"E006595 ";"E007028 ";"1990JJ00";;
"1735";"E006595 ";"E007028 ";"1991JJ00";;
"1736";"E006595 ";"E007028 ";"1992JJ00";;
"1737";"E006595 ";"E007028 ";"1993JJ00";;
"1738";"E006595 ";"E007028 ";"1994JJ00";;
"1739";"E006595 ";"E007028 ";"1995JJ00";;
"1740";"E006595 ";"E007028 ";"1996JJ00";;
"1741";"E006595 ";"E007028 ";"1997JJ00";;
"1742";"E006595 ";"E007028 ";"1998JJ00";;
"1743";"E006595 ";"E007028 ";"1999JJ00";;
"1744";"E006595 ";"E007028 ";"2000JJ00";;
"1745";"E006595 ";"E007028 ";"2001JJ00";;
"1746";"E006595 ";"E007028 ";"2002JJ00";;
"1747";"E006595 ";"E007028 ";"2003JJ00";;
"1748";"E006595 ";"E007028 ";"2004JJ00";;
"1749";"E006595 ";"E007028 ";"2005JJ00";;
"1750";"E006595 ";"E007028 ";"2006JJ00";;
"1751";"E006595 ";"E007028 ";"2007JJ00";;
"1752";"E006595 ";"E007028 ";"2008JJ00";;
"1753";"E006595 ";"E007028 ";"2009JJ00";;
"1754";"E006595 ";"E007028 ";"2010JJ00";;
"1755";"E006595 ";"E007028 ";"2011JJ00";;
"1756";"E006595 ";"E007028 ";"2012JJ00";;
"1757";"E006595 ";"E007028 ";"2013JJ00";;
"1758";"E006595 ";"E007028 ";"2014JJ00";;
"1759";"E006595 ";"E007028 ";"2015JJ00";;
"1760";"E006595 ";"E007028 ";"2016JJ00";;
"1761";"E006595 ";"E007028 ";"2017JJ00";;
"1762";"E006595 ";"E007028 ";"2018JJ00";;
"1763";"E006595 ";"E007028 ";"2019JJ00";;
"1764";"E006595 ";"E007028 ";"2020JJ00";;
"1765";"E006595 ";"E007028 ";"2021JJ00";;
"1766";"E006595 ";"E007028 ";"2022JJ00";;
"1767";"E006595 ";"E007028 ";"2023JJ00";;
"1768";"E006596 ";"E007022 ";"1990JJ00";;
"1769";"E006596 ";"E007022 ";"1991JJ00";;
"1770";"E006596 ";"E007022 ";"1992JJ00";;
"1771";"E006596 ";"E007022 ";"1993JJ00";;
"1772";"E006596 ";"E007022 ";"1994JJ00";"28";"0"
"1773";"E006596 ";"E007022 ";"1995JJ00";"31";"0"
"1774";"E006596 ";"E007022 ";"1996JJ00";"36";"0"
"1775";"E006596 ";"E007022 ";"1997JJ00";"56";"0"
"1776";"E006596 ";"E007022 ";"1998JJ00";"90";"0"
"1777";"E006596 ";"E007022 ";"1999JJ00";"117";"0.01"
"1778";"E006596 ";"E007022 ";"2000JJ00";"156";"0.01"
"1779";"E006596 ";"E007022 ";"2001JJ00";"187";"0.01"
"1780";"E006596 ";"E007022 ";"2002JJ00";"244";"0.01"
"1781";"E006596 ";"E007022 ";"2003JJ00";"311";"0.01"
"1782";"E006596 ";"E007022 ";"2004JJ00";"452";"0.02"
"1783";"E006596 ";"E007022 ";"2005JJ00";"628";"0.03"
"1784";"E006596 ";"E007022 ";"2006JJ00";"840";"0.04"
"1785";"E006596 ";"E007022 ";"2007JJ00";"1141";"0.05"
"1786";"E006596 ";"E007022 ";"2008JJ00";"1488";"0.07"
"1787";"E006596 ";"E007022 ";"2009JJ00";"1841";"0.08"
"1788";"E006596 ";"E007022 ";"2010JJ00";"2183";"0.09"
"1789";"E006596 ";"E007022 ";"2011JJ00";"2538";"0.12"
"1790";"E006596 ";"E007022 ";"2012JJ00";"2852";"0.13"
"1791";"E006596 ";"E007022 ";"2013JJ00";"3147";"0.14"
"1792";"E006596 ";"E007022 ";"2014JJ00";"3404";"0.17"
"1793";"E006596 ";"E007022 ";"2015JJ00";"3634";"0.18"
"1794";"E006596 ";"E007022 ";"2016JJ00";"3855";"0.18"
"1795";"E006596 ";"E007022 ";"2017JJ00";"4081";"0.19"
"1796";"E006596 ";"E007022 ";"2018JJ00";"4383";"0.21"
"1797";"E006596 ";"E007022 ";"2019JJ00";"4715";"0.23"
"1798";"E006596 ";"E007022 ";"2020JJ00";"5097";"0.26"
"1799";"E006596 ";"E007022 ";"2021JJ00";"5520";"0.28"
"1800";"E006596 ";"E007022 ";"2022JJ00";"5984";"0.32"
"1801";"E006596 ";"E007022 ";"2023JJ00";"6657";"0.37"
"1802";"E006596 ";"E006607 ";"1990JJ00";;
"1803";"E006596 ";"E006607 ";"1991JJ00";;
"1804";"E006596 ";"E006607 ";"1992JJ00";;
"1805";"E006596 ";"E006607 ";"1993JJ00";;
"1806";"E006596 ";"E006607 ";"1994JJ00";;
"1807";"E006596 ";"E006607 ";"1995JJ00";;
"1808";"E006596 ";"E006607 ";"1996JJ00";;
"1809";"E006596 ";"E006607 ";"1997JJ00";;
"1810";"E006596 ";"E006607 ";"1998JJ00";;
"1811";"E006596 ";"E006607 ";"1999JJ00";;
"1812";"E006596 ";"E006607 ";"2000JJ00";;
"1813";"E006596 ";"E006607 ";"2001JJ00";;
"1814";"E006596 ";"E006607 ";"2002JJ00";;
"1815";"E006596 ";"E006607 ";"2003JJ00";;
"1816";"E006596 ";"E006607 ";"2004JJ00";;
"1817";"E006596 ";"E006607 ";"2005JJ00";;
"1818";"E006596 ";"E006607 ";"2006JJ00";;
"1819";"E006596 ";"E006607 ";"2007JJ00";;
"1820";"E006596 ";"E006607 ";"2008JJ00";;
"1821";"E006596 ";"E006607 ";"2009JJ00";;
"1822";"E006596 ";"E006607 ";"2010JJ00";;
"1823";"E006596 ";"E006607 ";"2011JJ00";;
"1824";"E006596 ";"E006607 ";"2012JJ00";;
"1825";"E006596 ";"E006607 ";"2013JJ00";;
"1826";"E006596 ";"E006607 ";"2014JJ00";;
"1827";"E006596 ";"E006607 ";"2015JJ00";;
"1828";"E006596 ";"E006607 ";"2016JJ00";;
"1829";"E006596 ";"E006607 ";"2017JJ00";;
"1830";"E006596 ";"E006607 ";"2018JJ00";;
"1831";"E006596 ";"E006607 ";"2019JJ00";;
"1832";"E006596 ";"E006607 ";"2020JJ00";;
"1833";"E006596 ";"E006607 ";"2021JJ00";;
"1834";"E006596 ";"E006607 ";"2022JJ00";;
"1835";"E006596 ";"E006607 ";"2023JJ00";;
"1836";"E006596 ";"E006608 ";"1990JJ00";;
"1837";"E006596 ";"E006608 ";"1991JJ00";;
"1838";"E006596 ";"E006608 ";"1992JJ00";;
"1839";"E006596 ";"E006608 ";"1993JJ00";;
"1840";"E006596 ";"E006608 ";"1994JJ00";"28";"0"
"1841";"E006596 ";"E006608 ";"1995JJ00";"31";"0"
"1842";"E006596 ";"E006608 ";"1996JJ00";"36";"0"
"1843";"E006596 ";"E006608 ";"1997JJ00";"56";"0"
"1844";"E006596 ";"E006608 ";"1998JJ00";"90";"0"
"1845";"E006596 ";"E006608 ";"1999JJ00";"117";"0.01"
"1846";"E006596 ";"E006608 ";"2000JJ00";"156";"0.01"
"1847";"E006596 ";"E006608 ";"2001JJ00";"187";"0.01"
"1848";"E006596 ";"E006608 ";"2002JJ00";"244";"0.01"
"1849";"E006596 ";"E006608 ";"2003JJ00";"311";"0.01"
"1850";"E006596 ";"E006608 ";"2004JJ00";"452";"0.02"
"1851";"E006596 ";"E006608 ";"2005JJ00";"628";"0.03"
"1852";"E006596 ";"E006608 ";"2006JJ00";"840";"0.04"
"1853";"E006596 ";"E006608 ";"2007JJ00";"1141";"0.05"
"1854";"E006596 ";"E006608 ";"2008JJ00";"1488";"0.07"
"1855";"E006596 ";"E006608 ";"2009JJ00";"1841";"0.08"
"1856";"E006596 ";"E006608 ";"2010JJ00";"2183";"0.09"
"1857";"E006596 ";"E006608 ";"2011JJ00";"2538";"0.12"
"1858";"E006596 ";"E006608 ";"2012JJ00";"2852";"0.13"
"1859";"E006596 ";"E006608 ";"2013JJ00";"3147";"0.14"
"1860";"E006596 ";"E006608 ";"2014JJ00";"3404";"0.17"
"1861";"E006596 ";"E006608 ";"2015JJ00";"3634";"0.18"
"1862";"E006596 ";"E006608 ";"2016JJ00";"3855";"0.18"
"1863";"E006596 ";"E006608 ";"2017JJ00";"4081";"0.19"
"1864";"E006596 ";"E006608 ";"2018JJ00";"4383";"0.21"
"1865";"E006596 ";"E006608 ";"2019JJ00";"4715";"0.23"
"1866";"E006596 ";"E006608 ";"2020JJ00";"5097";"0.26"
"1867";"E006596 ";"E006608 ";"2021JJ00";"5520";"0.28"
"1868";"E006596 ";"E006608 ";"2022JJ00";"5984";"0.32"
"1869";"E006596 ";"E006608 ";"2023JJ00";"6657";"0.37"
"1870";"E006596 ";"E007028 ";"1990JJ00";;
"1871";"E006596 ";"E007028 ";"1991JJ00";;
"1872";"E006596 ";"E007028 ";"1992JJ00";;
"1873";"E006596 ";"E007028 ";"1993JJ00";;
"1874";"E006596 ";"E007028 ";"1994JJ00";;
"1875";"E006596 ";"E007028 ";"1995JJ00";;
"1876";"E006596 ";"E007028 ";"1996JJ00";;
"1877";"E006596 ";"E007028 ";"1997JJ00";;
"1878";"E006596 ";"E007028 ";"1998JJ00";;
"1879";"E006596 ";"E007028 ";"1999JJ00";;
"1880";"E006596 ";"E007028 ";"2000JJ00";;
"1881";"E006596 ";"E007028 ";"2001JJ00";;
"1882";"E006596 ";"E007028 ";"2002JJ00";;
"1883";"E006596 ";"E007028 ";"2003JJ00";;
"1884";"E006596 ";"E007028 ";"2004JJ00";;
"1885";"E006596 ";"E007028 ";"2005JJ00";;
"1886";"E006596 ";"E007028 ";"2006JJ00";;
"1887";"E006596 ";"E007028 ";"2007JJ00";;
"1888";"E006596 ";"E007028 ";"2008JJ00";;
"1889";"E006596 ";"E007028 ";"2009JJ00";;
"1890";"E006596 ";"E007028 ";"2010JJ00";;
"1891";"E006596 ";"E007028 ";"2011JJ00";;
"1892";"E006596 ";"E007028 ";"2012JJ00";;
"1893";"E006596 ";"E007028 ";"2013JJ00";;
"1894";"E006596 ";"E007028 ";"2014JJ00";;
"1895";"E006596 ";"E007028 ";"2015JJ00";;
"1896";"E006596 ";"E007028 ";"2016JJ00";;
"1897";"E006596 ";"E007028 ";"2017JJ00";;
"1898";"E006596 ";"E007028 ";"2018JJ00";;
"1899";"E006596 ";"E007028 ";"2019JJ00";;
"1900";"E006596 ";"E007028 ";"2020JJ00";;
"1901";"E006596 ";"E007028 ";"2021JJ00";;
"1902";"E006596 ";"E007028 ";"2022JJ00";;
"1903";"E006596 ";"E007028 ";"2023JJ00";;
"1904";"E006656 ";"E007022 ";"1990JJ00";;
"1905";"E006656 ";"E007022 ";"1991JJ00";;
"1906";"E006656 ";"E007022 ";"1992JJ00";;
"1907";"E006656 ";"E007022 ";"1993JJ00";;
"1908";"E006656 ";"E007022 ";"1994JJ00";"7";"0"
"1909";"E006656 ";"E007022 ";"1995JJ00";"7";"0"
"1910";"E006656 ";"E007022 ";"1996JJ00";"8";"0"
"1911";"E006656 ";"E007022 ";"1997JJ00";"12";"0"
"1912";"E006656 ";"E007022 ";"1998JJ00";"19";"0"
"1913";"E006656 ";"E007022 ";"1999JJ00";"21";"0"
"1914";"E006656 ";"E007022 ";"2000JJ00";"23";"0"
"1915";"E006656 ";"E007022 ";"2001JJ00";"28";"0"
"1916";"E006656 ";"E007022 ";"2002JJ00";"44";"0"
"1917";"E006656 ";"E007022 ";"2003JJ00";"59";"0"
"1918";"E006656 ";"E007022 ";"2004JJ00";"72";"0"
"1919";"E006656 ";"E007022 ";"2005JJ00";"81";"0"
"1920";"E006656 ";"E007022 ";"2006JJ00";"90";"0"
"1921";"E006656 ";"E007022 ";"2007JJ00";"106";"0"
"1922";"E006656 ";"E007022 ";"2008JJ00";"195";"0.01"
"1923";"E006656 ";"E007022 ";"2009JJ00";"351";"0.02"
"1924";"E006656 ";"E007022 ";"2010JJ00";"536";"0.02"
"1925";"E006656 ";"E007022 ";"2011JJ00";"737";"0.03"
"1926";"E006656 ";"E007022 ";"2012JJ00";"961";"0.04"
"1927";"E006656 ";"E007022 ";"2013JJ00";"1230";"0.06"
"1928";"E006656 ";"E007022 ";"2014JJ00";"1592";"0.08"
"1929";"E006656 ";"E007022 ";"2015JJ00";"2019";"0.1"
"1930";"E006656 ";"E007022 ";"2016JJ00";"2635";"0.13"
"1931";"E006656 ";"E007022 ";"2017JJ00";"3529";"0.17"
"1932";"E006656 ";"E007022 ";"2018JJ00";"4668";"0.22"
"1933";"E006656 ";"E007022 ";"2019JJ00";"6167";"0.3"
"1934";"E006656 ";"E007022 ";"2020JJ00";"8012";"0.41"
"1935";"E006656 ";"E007022 ";"2021JJ00";"10507";"0.52"
"1936";"E006656 ";"E007022 ";"2022JJ00";"14191";"0.77"
"1937";"E006656 ";"E007022 ";"2023JJ00";"18867";"1.06"
"1938";"E006656 ";"E006607 ";"1990JJ00";;
"1939";"E006656 ";"E006607 ";"1991JJ00";;
"1940";"E006656 ";"E006607 ";"1992JJ00";;
"1941";"E006656 ";"E006607 ";"1993JJ00";;
"1942";"E006656 ";"E006607 ";"1994JJ00";;
"1943";"E006656 ";"E006607 ";"1995JJ00";;
"1944";"E006656 ";"E006607 ";"1996JJ00";;
"1945";"E006656 ";"E006607 ";"1997JJ00";;
"1946";"E006656 ";"E006607 ";"1998JJ00";;
"1947";"E006656 ";"E006607 ";"1999JJ00";;
"1948";"E006656 ";"E006607 ";"2000JJ00";;
"1949";"E006656 ";"E006607 ";"2001JJ00";;
"1950";"E006656 ";"E006607 ";"2002JJ00";;
"1951";"E006656 ";"E006607 ";"2003JJ00";;
"1952";"E006656 ";"E006607 ";"2004JJ00";;
"1953";"E006656 ";"E006607 ";"2005JJ00";;
"1954";"E006656 ";"E006607 ";"2006JJ00";;
"1955";"E006656 ";"E006607 ";"2007JJ00";;
"1956";"E006656 ";"E006607 ";"2008JJ00";;
"1957";"E006656 ";"E006607 ";"2009JJ00";;
"1958";"E006656 ";"E006607 ";"2010JJ00";;
"1959";"E006656 ";"E006607 ";"2011JJ00";;
"1960";"E006656 ";"E006607 ";"2012JJ00";;
"1961";"E006656 ";"E006607 ";"2013JJ00";;
"1962";"E006656 ";"E006607 ";"2014JJ00";;
"1963";"E006656 ";"E006607 ";"2015JJ00";;
"1964";"E006656 ";"E006607 ";"2016JJ00";;
"1965";"E006656 ";"E006607 ";"2017JJ00";;
"1966";"E006656 ";"E006607 ";"2018JJ00";;
"1967";"E006656 ";"E006607 ";"2019JJ00";;
"1968";"E006656 ";"E006607 ";"2020JJ00";;
"1969";"E006656 ";"E006607 ";"2021JJ00";;
"1970";"E006656 ";"E006607 ";"2022JJ00";;
"1971";"E006656 ";"E006607 ";"2023JJ00";;
"1972";"E006656 ";"E006608 ";"1990JJ00";;
"1973";"E006656 ";"E006608 ";"1991JJ00";;
"1974";"E006656 ";"E006608 ";"1992JJ00";;
"1975";"E006656 ";"E006608 ";"1993JJ00";;
"1976";"E006656 ";"E006608 ";"1994JJ00";"7";"0"
"1977";"E006656 ";"E006608 ";"1995JJ00";"7";"0"
"1978";"E006656 ";"E006608 ";"1996JJ00";"8";"0"
"1979";"E006656 ";"E006608 ";"1997JJ00";"12";"0"
"1980";"E006656 ";"E006608 ";"1998JJ00";"19";"0"
"1981";"E006656 ";"E006608 ";"1999JJ00";"21";"0"
"1982";"E006656 ";"E006608 ";"2000JJ00";"23";"0"
"1983";"E006656 ";"E006608 ";"2001JJ00";"28";"0"
"1984";"E006656 ";"E006608 ";"2002JJ00";"44";"0"
"1985";"E006656 ";"E006608 ";"2003JJ00";"59";"0"
"1986";"E006656 ";"E006608 ";"2004JJ00";"72";"0"
"1987";"E006656 ";"E006608 ";"2005JJ00";"81";"0"
"1988";"E006656 ";"E006608 ";"2006JJ00";"90";"0"
"1989";"E006656 ";"E006608 ";"2007JJ00";"106";"0"
"1990";"E006656 ";"E006608 ";"2008JJ00";"195";"0.01"
"1991";"E006656 ";"E006608 ";"2009JJ00";"351";"0.02"
"1992";"E006656 ";"E006608 ";"2010JJ00";"536";"0.02"
"1993";"E006656 ";"E006608 ";"2011JJ00";"737";"0.03"
"1994";"E006656 ";"E006608 ";"2012JJ00";"961";"0.04"
"1995";"E006656 ";"E006608 ";"2013JJ00";"1230";"0.06"
"1996";"E006656 ";"E006608 ";"2014JJ00";"1592";"0.08"
"1997";"E006656 ";"E006608 ";"2015JJ00";"2019";"0.1"
"1998";"E006656 ";"E006608 ";"2016JJ00";"2635";"0.13"
"1999";"E006656 ";"E006608 ";"2017JJ00";"3529";"0.17"
"2000";"E006656 ";"E006608 ";"2018JJ00";"4668";"0.22"
"2001";"E006656 ";"E006608 ";"2019JJ00";"6167";"0.3"
"2002";"E006656 ";"E006608 ";"2020JJ00";"8012";"0.41"
"2003";"E006656 ";"E006608 ";"2021JJ00";"10507";"0.52"
"2004";"E006656 ";"E006608 ";"2022JJ00";"14191";"0.77"
"2005";"E006656 ";"E006608 ";"2023JJ00";"18867";"1.06"
"2006";"E006656 ";"E007028 ";"1990JJ00";;
"2007";"E006656 ";"E007028 ";"1991JJ00";;
"2008";"E006656 ";"E007028 ";"1992JJ00";;
"2009";"E006656 ";"E007028 ";"1993JJ00";;
"2010";"E006656 ";"E007028 ";"1994JJ00";;
"2011";"E006656 ";"E007028 ";"1995JJ00";;
"2012";"E006656 ";"E007028 ";"1996JJ00";;
"2013";"E006656 ";"E007028 ";"1997JJ00";;
"2014";"E006656 ";"E007028 ";"1998JJ00";;
"2015";"E006656 ";"E007028 ";"1999JJ00";;
"2016";"E006656 ";"E007028 ";"2000JJ00";;
"2017";"E006656 ";"E007028 ";"2001JJ00";;
"2018";"E006656 ";"E007028 ";"2002JJ00";;
"2019";"E006656 ";"E007028 ";"2003JJ00";;
"2020";"E006656 ";"E007028 ";"2004JJ00";;
"2021";"E006656 ";"E007028 ";"2005JJ00";;
"2022";"E006656 ";"E007028 ";"2006JJ00";;
"2023";"E006656 ";"E007028 ";"2007JJ00";;
"2024";"E006656 ";"E007028 ";"2008JJ00";;
"2025";"E006656 ";"E007028 ";"2009JJ00";;
"2026";"E006656 ";"E007028 ";"2010JJ00";;
"2027";"E006656 ";"E007028 ";"2011JJ00";;
"2028";"E006656 ";"E007028 ";"2012JJ00";;
"2029";"E006656 ";"E007028 ";"2013JJ00";;
"2030";"E006656 ";"E007028 ";"2014JJ00";;
"2031";"E006656 ";"E007028 ";"2015JJ00";;
"2032";"E006656 ";"E007028 ";"2016JJ00";;
"2033";"E006656 ";"E007028 ";"2017JJ00";;
"2034";"E006656 ";"E007028 ";"2018JJ00";;
"2035";"E006656 ";"E007028 ";"2019JJ00";;
"2036";"E006656 ";"E007028 ";"2020JJ00";;
"2037";"E006656 ";"E007028 ";"2021JJ00";;
"2038";"E006656 ";"E007028 ";"2022JJ00";;
"2039";"E006656 ";"E007028 ";"2023JJ00";;
"2040";"E006566 ";"E007022 ";"1990JJ00";"21163";"1.16"
"2041";"E006566 ";"E007022 ";"1991JJ00";"21755";"1.12"
"2042";"E006566 ";"E007022 ";"1992JJ00";"22187";"1.16"
"2043";"E006566 ";"E007022 ";"1993JJ00";"22788";"1.15"
"2044";"E006566 ";"E007022 ";"1994JJ00";"22929";"1.17"
"2045";"E006566 ";"E007022 ";"1995JJ00";"23720";"1.17"
"2046";"E006566 ";"E007022 ";"1996JJ00";"25786";"1.17"
